Date,Open,High,Low,Close,Adj Close,Volume
2018-03-03,5.441870,5.706560,5.312560,5.376090,5.376090,3240200
2018-03-04,5.351960,5.666480,5.216490,5.666480,5.666480,5345600
2018-03-05,5.661550,5.661550,5.326380,5.358860,5.358860,3655770
2018-03-06,5.318390,5.325830,4.989250,5.013880,5.013880,2901410
2018-03-07,5.023640,5.114590,4.236920,4.274300,4.274300,4746550
2018-03-08,4.293500,4.733560,4.217930,4.361210,4.361210,4268330
2018-03-09,4.323610,4.445780,3.841520,4.279040,4.279040,4573260
2018-03-10,4.258070,4.400300,4.075720,4.094560,4.094560,2032740
2018-03-11,4.077860,4.214050,3.984790,4.173730,4.173730,1917730
2018-03-12,4.160110,4.379980,4.113530,4.184750,4.184750,2463950
2018-03-13,4.191430,4.354720,4.148270,4.232680,4.232680,1930300
2018-03-14,4.237290,4.344580,3.830200,3.956520,3.956520,2239280
2018-03-15,3.949130,3.997660,3.676970,3.874870,3.874870,2065580
2018-03-16,3.885210,3.966770,3.747350,3.810470,3.810470,1668030
2018-03-17,3.815560,3.833110,3.484490,3.490140,3.490140,1571140
2018-03-18,3.494330,3.629080,2.919110,3.629080,3.629080,3424420
2018-03-19,3.709240,4.169990,3.709240,4.161000,4.161000,3525460
2018-03-20,4.177690,4.190020,3.815630,4.094540,4.094540,2198740
2018-03-21,4.085390,4.117440,3.912510,3.942600,3.942600,1325400
2018-03-22,3.963760,4.034560,3.672670,3.798420,3.798420,1340550
2018-03-23,3.824490,3.830280,3.619280,3.821340,3.821340,1522060
2018-03-24,3.833650,3.885330,3.668430,3.672760,3.672760,1075860
2018-03-25,3.654410,3.731980,3.616550,3.641660,3.641660,944566
2018-03-26,3.649490,3.677450,3.402450,3.550870,3.550870,1774890
2018-03-27,3.542660,3.570560,3.394500,3.413710,3.413710,1002960
2018-03-28,3.392860,3.534660,3.392860,3.476960,3.476960,1077580
2018-03-29,3.462860,3.469000,3.038170,3.059360,3.059360,1651160
2018-03-30,3.067700,3.459720,2.904000,3.135200,3.135200,2324510
2018-03-31,3.128580,3.301090,3.105040,3.130080,3.130080,942013
2018-04-01,3.124450,3.177170,2.917280,3.055910,3.055910,1062370
2018-04-02,3.065460,3.303380,3.030530,3.262780,3.262780,1432980
2018-04-03,3.282220,3.713890,3.282220,3.547740,3.547740,3425720
2018-04-04,3.559810,3.616730,3.139360,3.189950,3.189950,1767990
2018-04-05,3.196600,3.327130,3.138450,3.244090,3.244090,1225260
2018-04-06,3.240210,3.307890,3.186540,3.213660,3.213660,1535760
2018-04-07,3.240880,3.312880,3.212040,3.264740,3.264740,906213
2018-04-08,3.260610,3.311620,3.247740,3.270750,3.270750,947511
2018-04-09,3.279070,3.377940,3.189250,3.248140,3.248140,1176480
2018-04-10,3.242570,3.302110,3.191850,3.285290,3.285290,877093
2018-04-11,3.271360,3.360740,3.253890,3.329960,3.329960,1247820
2018-04-12,3.325150,3.694870,3.257870,3.675820,3.675820,2002000
2018-04-13,3.688660,3.937960,3.500850,3.544600,3.544600,2479550
2018-04-14,3.564110,3.642100,3.538170,3.586720,3.586720,1161410
2018-04-15,3.591410,3.749300,3.581800,3.749300,3.749300,1662400
2018-04-16,3.737340,3.759670,3.513730,3.576500,3.576500,1386330
2018-04-17,3.577180,3.600880,3.483420,3.499060,3.499060,1405950
2018-04-18,3.491400,3.783870,3.491400,3.766210,3.766210,2401330
2018-04-19,3.753930,4.076150,3.728260,4.050500,4.050500,6807090
2018-04-20,4.043550,4.215770,3.880910,4.191640,4.191640,4175300
2018-04-21,4.187140,4.193010,3.833050,4.006260,4.006260,2378420
2018-04-22,3.993750,4.100130,3.946050,3.986230,3.986230,1976040
2018-04-23,3.978540,4.061450,3.978540,4.030340,4.030340,1423290
2018-04-24,4.038010,4.546480,4.028060,4.546480,4.546480,4172020
2018-04-25,4.592210,4.648740,3.989680,4.317190,4.317190,9914100
2018-04-26,4.361650,5.377150,4.294360,5.076520,5.076520,16420400
2018-04-27,5.109660,5.880850,5.109660,5.606800,5.606800,18630000
2018-04-28,5.585230,5.601890,5.223020,5.474000,5.474000,7121760
2018-04-29,5.441950,5.514390,5.100650,5.381700,5.381700,4754190
2018-04-30,5.389540,5.468990,5.160820,5.245190,5.245190,3111440
2018-05-01,5.246650,5.252990,4.897590,5.064710,5.064710,3531840
2018-05-02,5.063260,5.262360,5.029190,5.164300,5.164300,4632400
2018-05-03,5.171240,5.289170,5.120320,5.260260,5.260260,2908530
2018-05-04,5.259030,5.259030,5.119700,5.136950,5.136950,1913580
2018-05-05,5.129220,5.227660,5.129220,5.168990,5.168990,2382970
2018-05-06,5.164100,5.181470,4.790190,4.923800,4.923800,2896580
2018-05-07,4.911800,4.956050,4.388920,4.506780,4.506780,4106870
2018-05-08,4.509700,4.970640,4.481020,4.568190,4.568190,4943070
2018-05-09,4.580290,4.633400,4.356030,4.524140,4.524140,2908320
2018-05-10,4.514630,4.564170,4.333160,4.342910,4.342910,2158300
2018-05-11,4.342930,4.424600,3.812180,3.886430,3.886430,3311120
2018-05-12,3.870670,4.109420,3.805920,4.003260,4.003260,2070190
2018-05-13,4.006760,4.289700,3.945050,4.212690,4.212690,1952690
2018-05-14,4.206950,4.251760,4.008110,4.064760,4.064760,2439520
2018-05-15,4.078690,4.094230,3.860420,3.889830,3.889830,1441880
2018-05-16,3.866680,3.919440,3.704480,3.805990,3.805990,1898890
2018-05-17,3.793860,3.825610,3.371930,3.411160,3.411160,3396990
2018-05-18,3.416470,3.951390,3.380110,3.711200,3.711200,5190340
2018-05-19,3.722960,3.769770,3.564520,3.604320,3.604320,1728090
2018-05-20,3.592690,3.683180,3.571630,3.646930,3.646930,1484090
2018-05-21,3.638390,3.645450,3.486280,3.527410,3.527410,902470
2018-05-22,3.517820,3.536140,3.357520,3.366530,3.366530,885651
2018-05-23,3.357850,3.570340,3.254140,3.307960,3.307960,2429200
2018-05-24,3.310420,3.467800,3.256740,3.408510,3.408510,1281160
2018-05-25,3.415690,3.466480,3.282460,3.302060,3.302060,1260200
2018-05-26,3.291750,3.406370,3.283340,3.321540,3.321540,632749
2018-05-27,3.366130,3.366130,3.292350,3.328730,3.328730,670210
2018-05-28,3.325920,3.475450,3.323060,3.377860,3.377860,1259050
2018-05-29,3.380040,3.472180,3.310210,3.359410,3.359410,1644810
2018-05-30,3.378120,3.429660,3.230470,3.299970,3.299970,1824650
2018-05-31,3.300740,3.377800,3.281620,3.333650,3.333650,1040420
2018-06-01,3.337540,3.361090,3.276340,3.317040,3.317040,664553
2018-06-02,3.315400,3.401200,3.298900,3.336330,3.336330,1117970
2018-06-03,3.342150,3.446800,3.336350,3.379080,3.379080,1220820
2018-06-04,3.380170,3.450360,3.292400,3.309240,3.309240,1396830
2018-06-05,3.300040,3.344380,3.263150,3.301890,3.301890,969464
2018-06-06,3.299990,3.321470,3.165000,3.248320,3.248320,911685
2018-06-07,3.252140,3.337810,3.198790,3.252490,3.252490,601543
2018-06-08,3.253310,3.264400,3.178770,3.194030,3.194030,446984
2018-06-09,3.193780,3.322840,3.176460,3.238480,3.238480,501206
2018-06-10,3.237410,3.237410,2.866270,2.954430,2.954430,1293220
2018-06-11,2.962300,3.087370,2.880610,2.988710,2.988710,1079610
2018-06-12,2.975540,3.063260,2.830840,2.914190,2.914190,732015
2018-06-13,2.911540,2.938640,2.603230,2.615720,2.615720,1179740
2018-06-14,2.655780,2.814880,2.624680,2.787640,2.787640,908252
2018-06-15,2.783660,2.798150,2.652180,2.665700,2.665700,662283
2018-06-16,2.657060,2.720980,2.648530,2.698170,2.698170,519756
2018-06-17,2.702290,2.733350,2.632330,2.659760,2.659760,465498
2018-06-18,2.656310,2.701010,2.574420,2.635080,2.635080,776349
2018-06-19,2.643600,2.712760,2.614740,2.640790,2.640790,611584
2018-06-20,2.699020,2.699020,2.624710,2.683260,2.683260,464838
2018-06-21,2.674940,2.686800,2.579330,2.623240,2.623240,508689
2018-06-22,2.635150,2.637870,2.341690,2.395900,2.395900,1057080
2018-06-23,2.407980,2.419300,2.263410,2.280720,2.280720,561636
2018-06-24,2.272580,2.292270,2.013150,2.122330,2.122330,1222690
2018-06-25,2.107840,2.260170,2.101780,2.163850,2.163850,773740
2018-06-26,2.165160,2.266750,2.129700,2.159320,2.159320,644321
2018-06-27,2.148230,2.179210,2.062010,2.084300,2.084300,586923
2018-06-28,2.063390,2.111790,1.979180,2.008080,2.008080,510816
2018-06-29,2.003290,2.099120,1.911080,2.059670,2.059670,631455
2018-06-30,2.048450,2.248410,2.038260,2.107860,2.107860,919474
2018-07-01,2.107330,2.127580,2.014980,2.118620,2.118620,357536
2018-07-02,2.120800,2.365090,2.089400,2.271770,2.271770,837919
2018-07-03,2.273500,2.615560,2.267260,2.414530,2.414530,2246170
2018-07-04,2.425720,2.537460,2.312530,2.429610,2.429610,1377110
2018-07-05,2.425010,2.492650,2.322880,2.387660,2.387660,609616
2018-07-06,2.382930,2.429930,2.249070,2.362240,2.362240,767809
2018-07-07,2.361550,2.364420,2.256770,2.353820,2.353820,398110
2018-07-08,2.348180,2.383470,2.308410,2.321470,2.321470,478121
2018-07-09,2.316700,2.333810,2.248070,2.248070,2.248070,569867
2018-07-10,2.264670,2.282230,2.082580,2.090320,2.090320,587424
2018-07-11,2.095780,2.157730,2.058280,2.112500,2.112500,465267
2018-07-12,2.111420,2.119140,2.011800,2.045710,2.045710,411362
2018-07-13,2.044320,2.124230,2.038070,2.063180,2.063180,493556
2018-07-14,2.059430,2.131430,2.051400,2.122640,2.122640,376887
2018-07-15,2.123800,2.221690,2.113100,2.169510,2.169510,574515
2018-07-16,2.169630,2.247880,2.150200,2.246470,2.246470,718847
2018-07-17,2.248690,2.365340,2.170730,2.297900,2.297900,1286030
2018-07-18,2.282350,2.414150,2.282350,2.315070,2.315070,1247520
2018-07-19,2.314310,2.362610,2.289590,2.333340,2.333340,472746
2018-07-20,2.333950,2.343730,2.203070,2.216380,2.216380,683461
2018-07-21,2.211640,2.231210,2.159570,2.199710,2.199710,454403
2018-07-22,2.194280,2.212250,2.166410,2.167360,2.167360,345791
2018-07-23,2.181230,2.253850,2.176700,2.195860,2.195860,602132
2018-07-24,2.190520,2.249710,2.167370,2.210010,2.210010,831385
2018-07-25,2.207850,2.255500,2.187350,2.187350,2.187350,583234
2018-07-26,2.188500,2.222750,2.168190,2.217250,2.217250,472690
2018-07-27,2.217390,2.219050,2.152360,2.188040,2.188040,563529
2018-07-28,2.185910,2.185910,2.106570,2.111930,2.111930,320833
2018-07-29,2.117070,2.166720,2.084870,2.127880,2.127880,359394
2018-07-30,2.128090,2.139590,2.078660,2.139590,2.139590,424531
2018-07-31,2.128130,2.156290,1.979090,2.011310,2.011310,762435
2018-08-01,2.016490,2.026610,1.960140,2.004020,2.004020,610638
2018-08-02,2.010510,2.039350,1.952150,1.965470,1.965470,374790
2018-08-03,1.965740,1.996010,1.927660,1.944250,1.944250,480199
2018-08-04,1.944290,1.969300,1.858130,1.863140,1.863140,395082
2018-08-05,1.866040,1.869890,1.796310,1.864650,1.864650,560535
2018-08-06,1.872410,1.967520,1.814500,1.843660,1.843660,737945
2018-08-07,1.830590,1.868010,1.766440,1.768280,1.768280,450200
2018-08-08,1.768450,1.773120,1.430000,1.478830,1.478830,958641
2018-08-09,1.484220,2.134800,1.466260,1.956280,1.956280,4996910
2018-08-10,1.953260,1.996970,1.699550,1.741860,1.741860,1275500
2018-08-11,1.746460,1.761430,1.565540,1.732630,1.732630,1206290
2018-08-12,1.719340,1.760300,1.677060,1.746740,1.746740,581366
2018-08-13,1.744060,1.756770,1.692410,1.706380,1.706380,736121
2018-08-14,1.699370,1.699370,1.469010,1.577440,1.577440,1143480
2018-08-15,1.576980,1.688280,1.535960,1.564540,1.564540,940459
2018-08-16,1.571170,1.587020,1.536240,1.557950,1.557950,566166
2018-08-17,1.556810,1.722970,1.556810,1.691260,1.691260,919116
2018-08-18,1.676140,1.696490,1.557240,1.588540,1.588540,633467
2018-08-19,1.582660,1.625700,1.570110,1.612310,1.612310,401429
2018-08-20,1.621140,1.640290,1.545480,1.545480,1.545480,454849
2018-08-21,1.552350,1.600270,1.537000,1.580550,1.580550,293142
2018-08-22,1.576890,1.621580,1.540030,1.548970,1.548970,506242
2018-08-23,1.546830,1.576920,1.537190,1.549210,1.549210,227691
2018-08-24,1.548520,1.574350,1.519570,1.559080,1.559080,254088
2018-08-25,1.561880,1.572490,1.549630,1.567120,1.567120,316287
2018-08-26,1.568350,1.568350,1.532860,1.537990,1.537990,195951
2018-08-27,1.541750,1.571110,1.520820,1.561810,1.561810,458079
2018-08-28,1.562660,1.572600,1.540060,1.551910,1.551910,500167
2018-08-29,1.553730,1.553730,1.507750,1.527970,1.527970,414328
2018-08-30,1.532940,1.535330,1.470030,1.489970,1.489970,381484
2018-08-31,1.489820,1.491730,1.447550,1.469860,1.469860,367842
2018-09-01,1.482780,1.511370,1.455250,1.468310,1.468310,778174
2018-09-02,1.469840,1.470640,1.361150,1.368510,1.368510,1423330
2018-09-03,1.374890,1.415190,1.374890,1.391070,1.391070,821436
2018-09-04,1.391910,1.408040,1.367470,1.373560,1.373560,446827
2018-09-05,1.372000,1.388940,1.088920,1.088920,1.088920,867211
2018-09-06,1.106340,1.246490,1.083570,1.204850,1.204850,1010720
2018-09-07,1.198860,1.223470,1.133600,1.136250,1.136250,504715
2018-09-08,1.133960,1.161490,1.052460,1.068570,1.068570,570040
2018-09-09,1.069890,1.107930,0.981643,1.037680,1.037680,953931
2018-09-10,1.037440,1.053040,0.973797,0.988312,0.988312,308597
2018-09-11,0.990264,1.120370,0.955226,0.977083,0.977083,1033290
2018-09-12,0.986554,1.014230,0.905507,0.980285,0.980285,699372
2018-09-13,0.980799,0.994701,0.955117,0.984296,0.984296,526501
2018-09-14,0.980048,0.991076,0.937463,0.957331,0.957331,355534
2018-09-15,0.961105,0.966768,0.946850,0.949087,0.949087,239842
2018-09-16,0.948439,0.959047,0.940131,0.955870,0.955870,186024
2018-09-17,0.959886,0.999611,0.923190,0.943508,0.943508,642613
2018-09-18,0.944205,0.982362,0.931175,0.954702,0.954702,560096
2018-09-19,0.959571,0.980637,0.860588,0.897868,0.897868,888737
2018-09-20,0.891289,0.929114,0.879045,0.925997,0.925997,1031080
2018-09-21,0.928599,1.730850,0.917751,1.549570,1.549570,16942300
2018-09-22,1.575040,1.748770,1.305180,1.312830,1.312830,5844020
2018-09-23,1.318560,1.415570,1.312810,1.378210,1.378210,2048520
2018-09-24,1.369090,1.376550,1.215490,1.246230,1.246230,1578640
2018-09-25,1.238620,1.461420,1.118770,1.346740,1.346740,5626020
2018-09-26,1.355290,1.392350,1.283950,1.331930,1.331930,2393200
2018-09-27,1.341420,1.437050,1.306010,1.345480,1.345480,2381270
2018-09-28,1.344910,1.419520,1.330000,1.354610,1.354610,1652540
2018-09-29,1.354300,1.374970,1.320390,1.347000,1.347000,1322590
2018-09-30,1.346980,1.373140,1.316110,1.337550,1.337550,1146230
2018-10-01,1.337540,1.349660,1.296290,1.315900,1.315900,663450
2018-10-02,1.311970,1.348110,1.308820,1.310290,1.310290,999843
2018-10-03,1.299470,1.319330,1.266310,1.296040,1.296040,591920
2018-10-04,1.298150,1.312550,1.264850,1.277340,1.277340,760912
2018-10-05,1.273340,1.275340,1.229040,1.245660,1.245660,734009
2018-10-06,1.246650,1.254800,1.140430,1.174300,1.174300,743896
2018-10-07,1.172930,1.173660,1.118070,1.152200,1.152200,695972
2018-10-08,1.151450,1.310280,1.150040,1.244940,1.244940,2480890
2018-10-09,1.250400,1.282420,1.225390,1.251060,1.251060,890327
2018-10-10,1.250520,1.251250,1.207110,1.234740,1.234740,774692
2018-10-11,1.234030,1.234030,1.123320,1.130480,1.130480,909294
2018-10-12,1.128370,1.231280,1.120880,1.184400,1.184400,859289
2018-10-13,1.183790,1.232930,1.158660,1.196330,1.196330,942747
2018-10-14,1.195570,1.232820,1.157310,1.158610,1.158610,595781
2018-10-15,1.161610,1.236680,1.140850,1.206500,1.206500,818981
2018-10-16,1.205130,1.219250,1.192280,1.203040,1.203040,370914
2018-10-17,1.204380,1.207360,1.179820,1.185900,1.185900,300152
2018-10-18,1.185250,1.196600,1.168610,1.181310,1.181310,301419
2018-10-19,1.181220,1.183380,1.153090,1.153090,1.153090,184987
2018-10-20,1.152810,1.171580,1.140130,1.165560,1.165560,298790
2018-10-21,1.170240,1.173620,1.147220,1.152590,1.152590,176969
2018-10-22,1.152850,1.158600,1.134060,1.143350,1.143350,365061
2018-10-23,1.141470,1.158980,1.135030,1.157590,1.157590,547774
2018-10-24,1.157250,1.167560,1.147900,1.154000,1.154000,345462
2018-10-25,1.148580,1.232960,1.147520,1.173200,1.173200,1074500
2018-10-26,1.174120,1.217080,1.161370,1.186300,1.186300,707626
2018-10-27,1.186380,1.329870,1.174040,1.236900,1.236900,2705370
2018-10-28,1.246250,1.246250,1.190690,1.205100,1.205100,894227
2018-10-29,1.198210,1.204460,1.133140,1.138360,1.138360,1194460
2018-10-30,1.140600,1.168330,1.138390,1.150090,1.150090,694082
2018-10-31,1.147870,1.358690,1.130510,1.149330,1.149330,445685
2018-11-01,1.149430,1.152590,1.137630,1.152410,1.152410,356394
2018-11-02,1.152580,1.194690,1.140190,1.194690,1.194690,582165
2018-11-03,1.179840,1.184350,1.147770,1.159740,1.159740,727946
2018-11-04,1.158400,1.178260,1.147350,1.161090,1.161090,980005
2018-11-05,1.162820,1.168970,1.154710,1.159390,1.159390,551562
2018-11-06,1.160820,1.216540,1.156040,1.207870,1.207870,2519770
2018-11-07,1.208710,1.208710,1.182960,1.187660,1.187660,643801
2018-11-08,1.184610,1.185340,1.135650,1.140050,1.140050,531242
2018-11-09,1.141340,1.165710,1.139540,1.152580,1.152580,488090
2018-11-10,1.149740,1.164490,1.147310,1.155360,1.155360,339652
2018-11-11,1.158040,1.165000,1.132950,1.147910,1.147910,409093
2018-11-12,1.147310,1.163300,1.137730,1.151390,1.151390,459539
2018-11-13,1.152270,1.158950,1.145180,1.149420,1.149420,556924
2018-11-14,1.148580,1.161440,0.984431,1.042150,1.042150,1236710
2018-11-15,1.044600,1.108950,0.984710,1.053440,1.053440,1238760
2018-11-16,1.057020,1.189740,1.057020,1.114550,1.114550,2314260
2018-11-17,1.114980,1.175840,1.089380,1.109660,1.109660,1490500
2018-11-18,1.110160,1.120920,1.097200,1.112920,1.112920,663039
2018-11-19,1.112680,1.112680,1.035300,1.053360,1.053360,897180
2018-11-20,1.049040,1.067370,0.895081,0.929280,0.929280,1557550
2018-11-21,0.932241,0.963738,0.905600,0.933937,0.933937,1377170
2018-11-22,0.937562,0.937562,0.897569,0.915091,0.915091,1425820
2018-11-23,0.907515,0.915433,0.798719,0.811294,0.811294,1427950
2018-11-24,0.817696,0.836115,0.633106,0.640918,0.640918,1618840
2018-11-25,0.640132,0.733240,0.530004,0.704978,0.704978,4745350
2018-11-26,0.700263,0.891190,0.700263,0.766373,0.766373,5005660
2018-11-27,0.763090,0.763090,0.714513,0.752671,0.752671,1127280
2018-11-28,0.755503,0.792224,0.738945,0.777616,0.777616,1731520
2018-11-29,0.778333,0.783546,0.753817,0.757263,0.757263,930729
2018-11-30,0.759735,0.768773,0.679867,0.687231,0.687231,1101832
2018-12-01,0.689027,0.708875,0.659693,0.693100,0.693100,1273209
2018-12-02,0.691053,0.708282,0.671947,0.672471,0.672471,912448
2018-12-03,0.673421,0.677465,0.624182,0.630105,0.630105,2206824
2018-12-04,0.629964,0.654470,0.617698,0.621149,0.621149,779286
2018-12-05,0.623489,0.630075,0.554269,0.561893,0.561893,510426
2018-12-06,0.564157,0.608732,0.538798,0.538798,0.538798,748628
2018-12-07,0.536560,0.562105,0.522937,0.546803,0.546803,862009
2018-12-08,0.549936,0.554409,0.486319,0.513967,0.513967,1276213
2018-12-09,0.506929,0.516087,0.492795,0.499137,0.499137,714750
2018-12-10,0.500424,0.509247,0.464162,0.481905,0.481905,656774
2018-12-11,0.479647,0.480894,0.418270,0.429797,0.429797,1322527
2018-12-12,0.429097,0.460833,0.406664,0.435775,0.435775,1236801
2018-12-13,0.436160,0.436160,0.397704,0.401357,0.401357,890676
2018-12-14,0.405092,0.405621,0.359687,0.366586,0.366586,959610
2018-12-15,0.366706,0.366706,0.349186,0.353213,0.353213,322249
2018-12-16,0.353551,0.380227,0.353497,0.361448,0.361448,391936
2018-12-17,0.361422,0.465946,0.355830,0.449338,0.449338,2070616
2018-12-18,0.452579,0.641181,0.441132,0.641181,0.641181,3121294
2018-12-19,0.732454,0.874494,0.586778,0.735717,0.735717,16521975
2018-12-20,0.729306,0.813169,0.659455,0.770998,0.770998,8451568
2018-12-21,0.764393,0.768493,0.640283,0.665376,0.665376,3129689
2018-12-22,0.663285,0.753031,0.634317,0.701514,0.701514,4326704
2018-12-23,0.705711,0.741595,0.684548,0.705053,0.705053,2538047
2018-12-24,0.704691,0.782882,0.704036,0.734144,0.734144,5231841
2018-12-25,0.728359,0.728359,0.635873,0.672489,0.672489,1931883
2018-12-26,0.670237,0.705803,0.657944,0.683123,0.683123,1027709
2018-12-27,0.683354,0.696052,0.633878,0.658611,0.658611,1052466
2018-12-28,0.662822,0.693010,0.637890,0.675855,0.675855,1345406
2018-12-29,0.681103,0.683832,0.646988,0.648841,0.648841,558159
2018-12-30,0.660207,0.671026,0.646663,0.650808,0.650808,570274
2018-12-31,0.654294,0.654294,0.607020,0.627874,0.627874,1058416
2019-01-01,0.625634,0.640855,0.615104,0.640855,0.640855,475089
2019-01-02,0.642733,0.658941,0.625929,0.647701,0.647701,593539
2019-01-03,0.648237,0.648320,0.621493,0.621493,0.621493,406992
2019-01-04,0.622656,0.630504,0.609628,0.624143,0.624143,414042
2019-01-05,0.623228,0.648593,0.621617,0.630880,0.630880,670247
2019-01-06,0.630881,0.644276,0.621087,0.639408,0.639408,321207
2019-01-07,0.637177,0.641409,0.628859,0.629008,0.629008,250369
2019-01-08,0.628910,0.636618,0.624006,0.629226,0.629226,230551
2019-01-09,0.629527,0.670624,0.626163,0.651584,0.651584,1094053
2019-01-10,0.652144,0.662966,0.575499,0.597810,0.597810,968297
2019-01-11,0.597870,0.597912,0.566070,0.583789,0.583789,340528
2019-01-12,0.587391,0.592637,0.579095,0.588888,0.588888,138121
2019-01-13,0.588808,0.592898,0.558195,0.564226,0.564226,156189
2019-01-14,0.564382,0.591519,0.563282,0.584659,0.584659,271697
2019-01-15,0.587358,0.591636,0.569994,0.572988,0.572988,167612
2019-01-16,0.573046,0.578627,0.570316,0.576388,0.576388,94238
2019-01-17,0.576360,0.578967,0.571661,0.575980,0.575980,139911
2019-01-18,0.575600,0.576563,0.567596,0.568449,0.568449,104496
2019-01-19,0.569019,0.583338,0.568126,0.573643,0.573643,178051
2019-01-20,0.573521,0.578775,0.536454,0.555868,0.555868,368107
2019-01-21,0.557339,0.557339,0.538470,0.547568,0.547568,146582
2019-01-22,0.547775,0.554071,0.537613,0.544563,0.544563,161361
2019-01-23,0.544500,0.546094,0.535307,0.539240,0.539240,118634
2019-01-24,0.537941,0.543102,0.533337,0.535686,0.535686,72013
2019-01-25,0.535979,0.543947,0.534139,0.542504,0.542504,71938
2019-01-26,0.543183,0.545026,0.524072,0.524485,0.524485,340301
2019-01-27,0.524498,0.524498,0.501214,0.506845,0.506845,314444
2019-01-28,0.503594,0.505739,0.466344,0.482428,0.482428,331684
2019-01-29,0.482334,0.484765,0.467635,0.470425,0.470425,232639
2019-01-30,0.470326,0.549205,0.467282,0.508413,0.508413,880979
2019-01-31,0.506159,0.522629,0.481355,0.493575,0.493575,629107
2019-02-01,0.493055,0.494712,0.473706,0.489265,0.489265,224191
2019-02-02,0.489086,0.489309,0.478711,0.487675,0.487675,142878
2019-02-03,0.486918,0.487909,0.472803,0.474567,0.474567,106042
2019-02-04,0.474531,0.476745,0.467263,0.469420,0.469420,106456
2019-02-05,0.469633,0.476056,0.466227,0.473689,0.473689,78332
2019-02-06,0.472016,0.473795,0.459800,0.462737,0.462737,178703
2019-02-07,0.462859,0.465833,0.458929,0.461463,0.461463,119549
2019-02-08,0.461372,0.500956,0.459085,0.484519,0.484519,445010
2019-02-09,0.485665,0.492630,0.479223,0.484314,0.484314,179291
2019-02-10,0.484437,0.485124,0.474063,0.483048,0.483048,149685
2019-02-11,0.483856,0.483856,0.475823,0.477980,0.477980,70354
2019-02-12,0.477988,0.481749,0.473323,0.477668,0.477668,51137
2019-02-13,0.477692,0.484172,0.473982,0.484156,0.484156,97119
2019-02-14,0.484095,0.536957,0.482452,0.502671,0.502671,732352
2019-02-15,0.502692,0.512928,0.494610,0.500016,0.500016,213003
2019-02-16,0.499686,0.532786,0.498961,0.525945,0.525945,647059
2019-02-17,0.523912,0.534814,0.503052,0.519616,0.519616,542445
2019-02-18,0.519935,0.551817,0.517348,0.539568,0.539568,900448
2019-02-19,0.539715,0.576529,0.539715,0.546222,0.546222,903040
2019-02-20,0.537911,0.562401,0.531242,0.551206,0.551206,351189
2019-02-21,0.551289,0.551347,0.528865,0.532834,0.532834,212376
2019-02-22,0.532725,0.539073,0.530596,0.535935,0.535935,149718
2019-02-23,0.534002,0.554704,0.524845,0.545771,0.545771,177513
2019-02-24,0.546257,0.560072,0.478866,0.500264,0.500264,640778
2019-02-25,0.497071,0.524747,0.496143,0.515583,0.515583,226061
2019-02-26,0.511775,0.515881,0.501876,0.510174,0.510174,100263
2019-02-27,0.510111,0.512317,0.494820,0.503032,0.503032,85464
2019-02-28,0.502855,0.504982,0.496745,0.498128,0.498128,72046
2019-03-01,0.497850,0.500144,0.480982,0.487304,0.487304,278015
2019-03-02,0.487885,0.495540,0.483534,0.484882,0.484882,123821
2019-03-03,0.484788,0.487408,0.476641,0.477975,0.477975,101889
2019-03-04,0.477959,0.481549,0.458809,0.465297,0.465297,225298
2019-03-05,0.464853,0.486165,0.463073,0.481067,0.481067,250031
2019-03-06,0.481786,0.486513,0.474236,0.481382,0.481382,122818
2019-03-07,0.482378,0.487323,0.478104,0.479804,0.479804,142925
2019-03-08,0.479699,0.492791,0.474341,0.476942,0.476942,91083
2019-03-09,0.476693,0.487351,0.473973,0.486835,0.486835,109098
2019-03-10,0.487030,0.488371,0.478594,0.483267,0.483267,82728
2019-03-11,0.483286,0.484199,0.476066,0.481792,0.481792,105006
2019-03-12,0.482338,0.500154,0.480541,0.500154,0.500154,299143
2019-03-13,0.500728,0.502225,0.489231,0.495082,0.495082,148393
2019-03-14,0.495255,0.520012,0.494887,0.510098,0.510098,324497
2019-03-15,0.509269,0.519883,0.508780,0.519883,0.519883,245306
2019-03-16,0.519874,0.542596,0.512450,0.524872,0.524872,465038
2019-03-17,0.523616,0.524973,0.507854,0.518034,0.518034,206668
2019-03-18,0.518105,0.525277,0.516308,0.517208,0.517208,155588
2019-03-19,0.517432,0.521874,0.511930,0.521677,0.521677,116124
2019-03-20,0.522001,0.528435,0.517742,0.523951,0.523951,107864
2019-03-21,0.524098,0.529825,0.515228,0.521030,0.521030,165009
2019-03-22,0.520432,0.521727,0.513397,0.514041,0.514041,114189
2019-03-23,0.513090,0.517704,0.507621,0.510702,0.510702,69903
2019-03-24,0.510099,0.512699,0.502769,0.509546,0.509546,115244
2019-03-25,0.509846,0.509846,0.494706,0.498432,0.498432,138944
2019-03-26,0.497838,0.504330,0.492362,0.494501,0.494501,85796
2019-03-27,0.494488,0.510649,0.494218,0.510649,0.510649,178904
2019-03-28,0.510649,0.513786,0.504793,0.510921,0.510921,130434
2019-03-29,0.510938,0.518480,0.506478,0.516212,0.516212,133675
2019-03-30,0.516212,0.525063,0.510892,0.511031,0.511031,79357
2019-03-31,0.511031,0.511593,0.503163,0.506307,0.506307,66699
2019-04-01,0.506251,0.514171,0.505626,0.512266,0.512266,133636
